#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40
OTU_337	0	0	0	0	0	0	0	0	0.011576754	0	0	0	0.255879128	0	0.733634312	0.258746766	0	0	0	0.035714286	0	0.011788282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_338	0.012025012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011879306	0	0	0	0.011336583	0	0.053504548	0	0	0	0	0.066415763	0	0	0.031648908	0.062105372	0.01179941	0.010926573	0	0	0.045552898	0	0	0.011055832
OTU_339	0	0	0.02315887	0	0	0	0	0	0.034730262	3.86440678	0	0	0	0	0	0	0	0	0	0	0	0.459743015	0	0.212029907	0.486824003	0	0	0.011069294	0	0	0	0	0	0	0	0.011936023	0	0	0	0
OTU_340	0.012025012	0	0	0	0.01179941	0.011958862	0.012768131	0	0	0	0	0.012482836	0	0	0	0	0	0.035688794	0	0	0	0	0	0	0.116414435	0	0.01108156	0	0	0	0	0	0	0	0	0	0	0.056792367	0	0
OTU_341	0.012025012	0.012027905	0	0	0	0	0	0	0.011576754	0.02259887	0	0.012482836	0.01218472	0	0	0	0	0	0	0.011904762	0	0	0.053504548	0.011159469	0	0.060132291	0.022163121	0.022138588	0	0.011074197	0.042198544	0.010350895	0.01179941	0.010926573	0.033959701	0.047744092	0.011388225	0	0	0.011055832
OTU_342	0.012025012	0	0.034738305	0	0.03539823	0.023917723	0	0.034203626	0.011576754	0	0	0.012482836	0	0.022946306	0	0.011249859	0.011879306	0.011896265	0	0.023809524	0	0.011788282	0	0	0	0	0.01108156	0.011069294	0	0.044296788	0.021099272	0	0	0	0.0113199	0	0.022776449	0.011358473	0.055797344	0.022111664
OTU_343	0.012025012	0	0.02315887	0	0.10619469	0.035876585	0.025536261	0.125413294	0	0	0	0.149794033	0	0	0.033860045	0	0	0.035688794	0	0	0	0	0	0	0	0	0	0.011069294	0	0	0	0	0	0	0.0113199	0	0.011388225	0	0	0.011055832
OTU_344	0	0.012027905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126997566	0	0	0.066415763	0	0	0	0	0	0	0	0	0.011388225	0.022716947	0.033478406	0.121614151
OTU_345	0	0.012027905	0	0	0.01179941	0	0	0.022802417	0	0.02259887	0	0	0	0	0.011286682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01179941	0	0	0	0	0	0	0
OTU_346	0.012025012	0.012027905	0.011579435	0	0	0.023917723	0.012768131	0.034203626	0.034730262	0.04519774	0.02399808	0.024965672	0.01218472	0.022946306	0.079006772	0.033749578	0.011879306	0.035688794	0.011235955	0.023809524	0.011336583	0	0	0	0	0	0.044326241	0	0.032916392	0	0.010549636	0	0	0	0.0113199	0	0	0	0	0.011055832
OTU_347	0	0	0	0	0.01179941	0.011958862	0	0.022802417	0.011576754	0.011299435	0.01199904	0	0	0	0	0	0.023758612	0.035688794	0	0.047619048	0.011336583	0	0	0.022318938	0.095248174	0.024052916	0	0.011069294	0.032916392	0.299003322	0.010549636	0.476141186	0	0.174825175	0.067919402	0	0.034164674	0.045433894	0.011159469	0.265339967
OTU_348	0	0.024055809	0.04631774	0.033482143	0.07079646	0.083712031	0	0.045604834	0	0	0	0.062414181	0.01218472	0.08031207	0.011286682	0.044999438	0.023758612	0.023792529	0	0.05952381	0.090692665	0.106094542	0.24612092	0	0.43390835	0.036079375	0.033244681	0.099623644	0.043888523	0.055370986	0.073847452	0.217368802	0.01179941	0.142045455	0.226398008	0.059680115	0.091105797	0.022716947	0.066956813	0.066334992
OTU_349	0.012025012	0.012027905	0.011579435	0	0	0.011958862	0.025536261	0	0	0	0	0	0.01218472	0	0	0	0	0	0	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010926573	0	0	0	0	0	0
OTU_350	0.072150072	0	0.02315887	0.011160714	0.03539823	0.023917723	0.038304392	0	0.046307016	0.02259887	0.02399808	0.012482836	0.060923602	0.011473153	0.079006772	0.044999438	0.035637919	0.011896265	0.02247191	0	0.340097495	0.212189084	0.074906367	0.044637875	0.021166261	0.192423331	0.088652482	0.011069294	0.197498354	0.15503876	0.073847452	0	0.15339233	0.043706294	0.045279602	0.023872046	0.239152716	0.159018628	0.078116282	0.165837479
OTU_351	0.012025012	0	0	0	0	0	0	0.011401209	0	0	0	0.024965672	0	0	0	0	0	0	0	0	0	0.04715313	0	0	0	0	0	0.011069294	0	0.033222591	0	0.010350895	0.01179941	0.03277972	0	0.023872046	0	0	0.011159469	0
OTU_352	0	0	0.034738305	0	0.05899705	0.011958862	0	0	0	0.033898305	0	0.024965672	0	0.022946306	0	0	0	0	0	0.011904762	0.056682916	0.09430626	0.192616372	0	0.042332522	0.012026458	0.01108156	0.022138588	0	0.044296788	0.010549636	0.062105372	0	0.174825175	0.0113199	0.011936023	0.091105797	0.022716947	0.055797344	0.022111664
OTU_353	0.012025012	0.012027905	0.034738305	0.033482143	0.02359882	0.035876585	0.012768131	0.011401209	0.011576754	0.011299435	0	0.049931344	0.024369441	0.034419458	0.011286682	0.011249859	0	0	0.011235955	0.023809524	0.034009749	0.011788282	0.032102729	0	0.01058313	0	0	0.011069294	0.010972131	0	0.042198544	0	0	0.021853147	0.033959701	0	0.011388225	0.011358473	0.011159469	0.011055832
OTU_354	0	0	0	0	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0.032102729	0	0	0.012026458	0	0	0	0.011074197	0	0	0	0	0	0	0	0	0	0
OTU_355	0	0	0	0.011160714	0	0.011958862	0	0	0.011576754	0.033898305	0.01199904	0	0.036554161	0	0.022573363	0.011249859	0.047517225	0.011896265	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011388225	0	0	0
OTU_356	0	0	0	0	0	0	0	0.011401209	0	0.02259887	0	0.012482836	0	0	0	0	0	0	0	0	0	0	0	0	0.021166261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011159469	0
OTU_357	0	0	0.011579435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0.011936023	0	0	0	0
OTU_358	0.036075036	0.060139524	0.057897175	0.055803571	0.03539823	0.083712031	0.051072523	0.045604834	0.011576754	0.101694915	0.0599952	0.037448508	0.097477763	0.034419458	0.022573363	0.056249297	0.035637919	0.023792529	0.04494382	0.083333333	0.158712164	0.035364847	0.074906367	0.044637875	0.074081913	0.060132291	0.110815603	0.066415763	0.109721308	0.033222591	0.05274818	0	0.08259587	0.120192308	0.090559203	0.047744092	0.045552898	0.022716947	0.066956813	0.033167496
OTU_359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011879306	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0	0.010549636	0	0	0.010926573	0	0.011936023	0.011388225	0	0.011159469	0
OTU_360	0	0	0	0	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0	0	0.053504548	0	0	0	0	0	0	0	0	0	0	0.021853147	0.0113199	0	0	0	0	0
OTU_361	0.18037518	0.132306952	0	0.055803571	0.05899705	0.035876585	0.1659857	0.034203626	0.162074554	0.13559322	0.02399808	0.024965672	0.024369441	0.240936209	0.056433409	0.281246484	0.130672369	0.237925291	0.08988764	0.119047619	0	0.023576565	0.01070091	0.055797344	0	0.024052916	0.033244681	0.011069294	0.010972131	0.044296788	0.021099272	0.020701791	0.02359882	0	0.0113199	0.095488183	0.034164674	0.022716947	0.011159469	0.066334992
OTU_362	0	0	0	0.011160714	0	0.023917723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0	0	0.012026458	0	0	0	0	0	0	0	0.010926573	0	0	0	0	0	0
OTU_363	0.036075036	0.012027905	0.04631774	0.044642857	0.02359882	0.023917723	0.127681307	0.022802417	0.023153508	0.02259887	0.095992321	0.024965672	0.121847204	0.068838917	0	0.033749578	0.023758612	0	0	0.011904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01070091	0	0.01058313	0.012026458	0	0	0	0	0	0	0	0	0	0.011936023	0	0	0	0.044223328
OTU_365	0	0	0.011579435	0	0	0.011958862	0	0	0	0	0	0.012482836	0	0	0.011286682	0.011249859	0	0	0	0	0	0	0.01070091	0	0.01058313	0	0	0	0	0	0	0.041403581	0	0	0	0	0	0	0	0
OTU_366	0.012025012	0.060139524	0.02315887	0.033482143	0.04719764	0.047835446	0.025536261	0.022802417	0.069460523	0.011299435	0.0599952	0.012482836	0.073108322	0.022946306	0.045146727	0.022499719	0.059396531	0.011896265	0.056179775	0.047619048	0	0	0.01070091	0.011159469	0.01058313	0	0.01108156	0	0	0	0.010549636	0	0	0.021853147	0	0.035808069	0.011388225	0.022716947	0	0
OTU_367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022946306	0	0	0.011879306	0.011896265	0.011235955	0	0	0	0.01070091	0.033478406	0	0	0.01108156	0	0.032916392	0	0	0.031052686	0	0	0.022639801	0.023872046	0.022776449	0.011358473	0.011159469	0
OTU_368	0	0.012027905	0	0.033482143	0	0	0	0	0	0	0	0	0	0.022946306	0	0	0	0	0	0	0	0.011788282	0	0	0.074081913	0	0	0.011069294	0	0	0	0.082807163	0	0	0	0	0	0	0	0
OTU_369	0.096200096	0.012027905	0	0.044642857	0.1179941	0.011958862	0.063840654	0.022802417	0.057883769	0.04519774	0.119990401	0.012482836	0.097477763	0.011473153	0.135440181	0.044999438	0.047517225	0.047585058	0.011235955	0.107142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_370	0.865800866	1.984604282	0.057897175	0.636160714	0.696165192	0.382683569	1.442798774	0.786683388	0.486223663	1.039548023	0.347972162	0.436899264	0.755452662	1.158788435	0.744920993	1.383732703	0.843430744	1.939091125	0.483146067	0.976190476	0.714204739	1.744665802	0.160513644	1.59580404	0.359826437	1.14251353	0.698138298	0.232455169	0.570550801	0.520487265	0.474733622	0.983335058	0.271386431	1.016171329	0.362236812	1.838147529	0.717458148	0.82916856	0.446378752	0.807075732
OTU_371	0	0	0	0	0	0	0	0	0.011576754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010549636	0	0	0	0.0113199	0	0.011388225	0	0	0
OTU_372	0	0	0	0	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0	0.106094542	0.021401819	0	0.01058313	0	0.01108156	0.011069294	0	0	0.063297816	0	0.07079646	0.054632867	0.045279602	0	0	0.011358473	0	0
OTU_373	0	0	0	0	0	0.23917723	0	0	0.20838157	0	0.01199904	0	0.036554161	0	0	0.011249859	0.035637919	0	0.011235955	0	0.226731663	0	0	0.044637875	0.074081913	0.012026458	0	0.011069294	0.164581962	0.099667774	0.495832894	0.010350895	0.02359882	0	0.803712927	0	0.409976085	0.102226261	0.357103002	0
OTU_374	0.024050024	0.036083714	0.115794349	0	0	0	0.025536261	0.034203626	0.011576754	0.02259887	0.03599712	0	0.036554161	0.011473153	0.011286682	0.168747891	0	0	0	0.023809524	0	0.035364847	0.042803638	0	0.402158959	0.012026458	0	0.033207881	0.010972131	0	0.042198544	0	0.01179941	0.010926573	0.28299751	0.047744092	0.022776449	0.022716947	0.078116282	0
OTU_375	0	0	0	0.011160714	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0.022673166	0	0.021401819	0	0	0	0	0.011069294	0	0.011074197	0	0	0	0.010926573	0.0113199	0	0.011388225	0	0	0
OTU_376	0	0	0.011579435	0	0	0.035876585	0.025536261	0.068407251	0.011576754	0.02259887	0.02399808	0	0.024369441	0	0	0.033749578	0	0	0	0	0	0	0.085607277	0	0	0	0	0.011069294	0	0	0	0	0	0.03277972	0	0	0	0	0	0
OTU_377	0.012025012	0	0	0	0	0	0	0	0.011576754	0.011299435	0	0	0	0.057365764	0	0	0	0	0	0	0.011336583	0.011788282	0	0.055797344	0.095248174	0.012026458	0.01108156	0.354217401	0	0	0	0	0	0	0	0	0	0	0	0
OTU_378	0	0	0.011579435	0.022321429	0.01179941	0.035876585	0	0	0	0	0.02399808	0.024965672	0	0.034419458	0	0.011249859	0	0	0	0	0	0	0.032102729	0	0.01058313	0	0	0	0.010972131	0	0.010549636	0.010350895	0	0.010926573	0.033959701	0.011936023	0.011388225	0	0	0
OTU_379	0	0	0.02315887	0.011160714	0	0.035876585	0	0	0	0	0	0.024965672	0	0	0	0	0	0.035688794	0	0	0	0	0	0	0.01058313	0	0.01108156	0	0	0	0	0.010350895	0	0.010926573	0	0	0.011388225	0	0.011159469	0
OTU_380	0.012025012	0	0.057897175	0.033482143	0.08259587	0.083712031	0	0.022802417	0.011576754	0.02259887	0	0.037448508	0.048738881	0	0	0.033749578	0.023758612	0.047585058	0.011235955	0.107142857	0.079356082	0.023576565	0.01070091	0	0.169330088	0.024052916	0	0.077485056	0.032916392	0.044296788	0.010549636	0.010350895	0.1179941	0.021853147	0.022639801	0	0.102494021	0	0.022318938	0.022111664
OTU_381	0.072150072	0	0.02315887	0.011160714	0	0.071753169	0.038304392	0.022802417	0.023153508	0.033898305	0.0599952	0.012482836	0.024369441	0.022946306	0	0.022499719	0	0	0	0	0	0	0.192616372	0	0.01058313	0	0	0.077485056	0	0.044296788	0.010549636	0	0.04719764	0.021853147	0.090559203	0.011936023	0.022776449	0.068150841	0.290146189	0.066334992
OTU_382	0	0	0.02315887	0.011160714	0	0	0	0	0	0	0	0.087379853	0	0	0	0	0	0	0	0	0.011336583	0	0.032102729	0	0	0	0	0.011069294	0.010972131	0	0	0	0.01179941	0	0.0113199	0	0.079717572	0.011358473	0.011159469	0.011055832
OTU_383	0	0.072167428	0	0	0	0	0.012768131	0	0	0	0.02399808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_384	0.012025012	0.024055809	0.081056044	0.055803571	0.15339233	0.095670892	0.063840654	0.057006043	0.034730262	0.06779661	0	0.074897017	0	0.068838917	0.011286682	0.146248172	0.035637919	0.035688794	0.101123596	0.011904762	0.045346333	0.035364847	0.085607277	0	0.095248174	0	0.022163121	0.099623644	0.021944262	0.15503876	0.073847452	0.103508954	0.04719764	0.142045455	0.045279602	0.023872046	0.353034962	0.102226261	0.714206004	0.033167496
OTU_385	0	0.012027905	0.02315887	0	0.02359882	0.035876585	0.012768131	0	0	0.011299435	0	0.012482836	0.024369441	0	0	0.022499719	0	0	0	0.011904762	0	0.011788282	0	0	0.01058313	0	0	0	0	0	0	0	0	0	0	0	0.022776449	0	0	0
OTU_386	0	0	0.02315887	0	0.01179941	0	0	0.022802417	0	0.02259887	0	0.012482836	0	0.011473153	0	0	0.011879306	0	0	0	0	0.023576565	0	0	0.021166261	0	0	0.011069294	0	0	0.021099272	0	0	0.010926573	0.101879103	0.011936023	0.022776449	0	0	0
OTU_387	0	0	0	0	0.01179941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01058313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_388	0.012025012	0.072167428	0.034738305	0.011160714	0	0.035876585	0	0.045604834	0.011576754	0	0.04799616	0.012482836	0.036554161	0.034419458	0.045146727	0.011249859	0.011879306	0	0	0.023809524	0.045346333	0.070729695	0.021401819	0	0	0.072158749	0	0	0	0	0	0	0.03539823	0.03277972	0.0113199	0.047744092	0	0	0	0
OTU_389	0.012025012	0.012027905	0.04631774	0.078125	0.02359882	0.011958862	0.076608784	0.022802417	0.046307016	0.04519774	0.0599952	0.012482836	0.024369441	0.103258375	0.011286682	0.078749016	0.023758612	0	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011358473	0	0
OTU_390	0.072150072	0	0	0	0	0	0.025536261	0	0.069460523	0	0.01199904	0	0	0	0	0	0	0	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_391	0.228475228	0.132306952	0.081056044	0.033482143	0.365781711	0.39464243	0.497957099	0.250826588	0.300995601	0.18079096	0.131989441	0.28710523	0.207140246	0.137677834	0.282167043	0.191247609	0.225706819	0.404472995	0.168539326	0.416666667	0.770887654	0.400801603	0.160513644	0.65840866	0.624404699	0.986169573	0.343528369	0.298870932	0.230414747	0.841638981	0.316489081	0.248421488	0.401179941	0.644667832	0.441476115	0.751969444	0.341646737	0.272603362	0.301305658	0.154781647
OTU_392	0	0	0	0	0	0	0	0.011401209	0	0	0	0	0	0.011473153	0	0	0	0	0	0	0	0	0	0	0.021166261	0	0.022163121	0.033207881	0	0	0	0	0	0	0	0.011936023	0	0	0	0
OTU_393	0	0	0.011579435	0	0	0	0	0	0	0	0	0.012482836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036079375	0.01108156	0	0	0.011074197	0.010549636	0	0	0.010926573	0	0	0	0	0	0
OTU_394	0.108225108	0.012027905	0	0.011160714	0.04719764	0	0.038304392	0.034203626	0.092614031	0.04519774	0.01199904	0	0.01218472	0.08031207	0.022573363	0.101248734	0.059396531	0.035688794	0.04494382	0.011904762	0.124702415	0.259342214	0.096308186	0.390581408	0.031749391	0.288634997	0.177304965	0.033207881	0.076804916	0.188261351	0.042198544	0.269123279	0.17699115	0.284090909	0.147158705	0.549057054	0.193599818	0.147660154	0.08927575	0.232172471
OTU_395	0	0	0.011579435	0	0	0	0	0.77528218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_396	0	0	0	0	0	0.011958862	0	0	0	0	0	0.024965672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01108156	0.066415763	0	0	0	0	0	0	0.022639801	0.023872046	0.011388225	0	0	0
OTU_397	0.024050024	0	0	0	0.04719764	0	0	0.022802417	0	0	0	0	0	0	0	0.011249859	0.011879306	0.011896265	0	0.011904762	0	0	0	0	0	0	0	0	0.010972131	0	0	0	0	0	0	0	0	0	0	0
OTU_398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022163121	0	0	0	0.232091993	0	0	0	0.0113199	0	0	0	0	0.165837479
OTU_399	0	0	0.02315887	0.033482143	0	0	0	0.011401209	0	0	0	0	0	0.057365764	0	0	0	0	0	0.011904762	0.011336583	0.035364847	0	0.011159469	0.01058313	0.012026458	0.066489362	0.044277175	0	0.044296788	0.316489081	0.103508954	0.03539823	0.021853147	0	0.20291239	0.045552898	0	0.022318938	0
OTU_400	0	0	0	0.011160714	0	0	0	0	0	0	0	0	0	0	0	0.011249859	0	0	0	0	0	0	0	0	0.01058313	0	0	0	0	0	0	0	0.01179941	0	0.056599502	0	0.022776449	0.011358473	0	0.011055832
OTU_401	0.024050024	0	0	0	0.02359882	0	0.012768131	0	0.011576754	0	0.01199904	0.012482836	0	0	0	0.011249859	0	0	0	0	0.011336583	0.023576565	0.021401819	0	0	0	0	0.011069294	0.043888523	0	0.021099272	0	0	0.010926573	0.045279602	0.023872046	0.056941123	0	0	0.022111664
OTU_402	0	0	0.02315887	0	0.01179941	0.059794308	0.025536261	0.159616919	0.069460523	0	0.02399808	0.062414181	0.036554161	0	0.022573363	0.044999438	0.035637919	0.011896265	0	0	0	0	0	0	0	0	0	0.011069294	0	0	0	0	0	0	0	0	0	0	0	0
OTU_403	0	0.288669714	0.358962483	0	0.766961652	0.992585506	0.293667007	0.011401209	0.034730262	0.02259887	0	0.024965672	0.048738881	0	0.090293454	0	0.130672369	0.035688794	0.179775281	0.357142857	0	0.447954733	0	0	0.719652873	0	0	0	0	0	0.063297816	0.041403581	0.01179941	0	0.079239303	0.322272619	0	0	0	0
OTU_404	0.012025012	0	0	0.011160714	0	0	0.025536261	0.022802417	0	0.011299435	0	0.024965672	0	0.011473153	0	0	0	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031749391	0	0	0	0	0	0	0.010350895	0.01179941	0	0	0.035808069	0	0	0	0
OTU_406	0	0	0.011579435	0	0	0.011958862	0	0	0	0	0.01199904	0	0	0.011473153	0	0	0	0	0	0	0	0.011788282	0	0	0	0	0	0.055346469	0.010972131	0	0	0.010350895	0	0	0.033959701	0.011936023	0.011388225	0	0.011159469	0
OTU_407	0.012025012	0	0	0	0	0	0	0	0.023153508	0	0	0	0	0	0	0	0.023758612	0	0.011235955	0	0	0.058941412	0	0	0	0	0	0	0	0	0	0	0	0.010926573	0.0113199	0	0	0	0	0
OTU_408	0	0	0.011579435	0	0.05899705	0	0	0.045604834	0	0.101694915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_409	0.012025012	0.024055809	0.011579435	0	0	0	0	0.011401209	0	0.02259887	0	0	0	0	0	0	0	0	0	0	0	0.023576565	0	0	0	0	0	0.011069294	0.010972131	0	0	0	0	0	0	0	0	0	0.011159469	0
OTU_410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034009749	0.035364847	0	0	0	0.036079375	0	0	0	0.07751938	0	0	0	0.010926573	0.0113199	0.035808069	0.011388225	0.022716947	0	0
OTU_411	0	0	0	0.011160714	0	0	0	0	0.046307016	0	0	0	0.024369441	0	0.011286682	0.269996625	0	0	0	0.023809524	0.022673166	0	0.149812734	0.033478406	0.031749391	0	0	0	0	0.033222591	0	0	0.01179941	0	0	0.023872046	0.193599818	0	0.033478406	0
OTU_412	0.024050024	0.036083714	0.011579435	0	0.03539823	0.059794308	0	0.068407251	0	0.011299435	0	0.012482836	0.024369441	0.022946306	0	0	0.035637919	0.071377587	0.011235955	0.035714286	0	0	0.021401819	0	0.01058313	0.012026458	0.01108156	0.022138588	0.021944262	0.011074197	0.010549636	0	0	0.021853147	0	0.011936023	0.011388225	0.011358473	0	0
OTU_413	0.024050024	0.072167428	0.104214914	0.011160714	0	0.035876585	0.038304392	0.011401209	0.081037277	0.101694915	0.04799616	0.049931344	0.036554161	0.022946306	0.011286682	0.067499156	0.035637919	0.047585058	0.011235955	0.05952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_414	0	0	0	0	0	0.095670892	0	0	0	0.011299435	0.01199904	0	0.01218472	0.022946306	0.135440181	0.033749578	0	0	0.011235955	0	0	0.035364847	0.032102729	0	0.137580696	0	0.01108156	0.011069294	0	0	0.05274818	0.175965221	0.03539823	0.087412587	0.022639801	0.023872046	0.011388225	0.045433894	0.100435219	0
OTU_415	3.535353535	1.467404378	1.366373321	1.350446429	2.997050147	1.279598182	1.813074566	1.014707559	1.863857374	0.361581921	0	0.873798527	1.925185817	0.631023405	2.223476298	2.756215547	3.670705631	2.105638829	1.303370787	3.880952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_416	0	0	0.034738305	0	0.01179941	0.011958862	0	0.011401209	0	0.02259887	0.01199904	0	0	0.011473153	0	0	0	0	0.011235955	0	0	0.011788282	0.042803638	0.011159469	0.01058313	0	0	0.044277175	0	0.011074197	0	0.020701791	0	0	0	0	0.011388225	0	0.011159469	0
OTU_417	0.156325156	0.384892952	0.312644743	0.078125	0.259587021	0.227218369	0.1659857	0.125413294	0.046307016	0.146892655	0.0599952	0.137311197	0.073108322	0.229463056	0.079006772	0.078749016	0.011879306	0.13085891	0.269662921	0.166666667	0.793560821	0.318283626	0.50294275	1.986385448	0.772568526	1.082381239	1.119237589	0.985167146	0.537634409	0.642303433	0.749024159	0.4450885	0.837758112	0.535402098	0.509395517	0.405824779	0.728846373	0.670149932	0.37942194	0.464344942
OTU_418	0	0	0.011579435	0.011160714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0.023576565	0.042803638	0	0.021166261	0	0	0.011069294	0	0.022148394	0	0.062105372	0	0.010926573	0.0113199	0	0.034164674	0	0	0
OTU_419	0	0	0	0	0	0	0	0	0	0.011299435	0.01199904	0	0	0	0	0	0	0	0	0	0	0	0.01070091	0	0.01058313	0	0	0	0	0.07751938	0	0	0	0	0	0.023872046	0	0	0	0
OTU_420	0	0	0.02315887	0	0.01179941	0.011958862	0	0.022802417	0	0	0	0	0.024369441	0	0	0	0	0	0.06741573	0	0	0	0.01070091	0.011159469	0.021166261	0	0	0.022138588	0	0	0	0.020701791	0.03539823	0.03277972	0	0.023872046	0.034164674	0.03407542	0	0
OTU_421	0.517075517	0.697618475	0.567392311	0.446428571	0.637168142	0.478354461	0.383043922	0.706874929	0.590414448	0.395480226	0.563954884	0.436899264	0.414280492	0.493345571	0.39503386	0.416244797	0.677120456	0.499643112	0.584269663	0.488095238	0.238068246	0.223977366	0.181915463	0.111594688	0.074081913	0.096211666	0.232712766	0.132831525	0.263331139	0.221483942	0.158244541	0.062105372	0.259587021	0.513548951	0.249037808	0.393888756	0.148046919	0.170377101	0.18971097	0.232172471
OTU_422	0	0	0	0	0.02359882	0	0	0.011401209	0.011576754	0	0	0.024965672	0	0	0	0	0	0	0.011235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011055832
OTU_423	0.012025012	0	0	0	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055797344	0.296327654	1.828021648	0.01108156	0.630949745	0	0	0	0.031052686	0	0	0	1.289090475	0	0	0	0
OTU_424	0	0	0	0	0	0	0	0.011401209	0	0.011299435	0	0	0	0.011473153	0	0	0	0	0	0	0.453463326	0.141459389	0.224719101	0.37942194	0.074081913	0.46903187	0.099734043	0.077485056	0.351108185	0.287929125	0.295389809	0.093158058	0.377581121	0.218531469	0.158478605	0.238720458	0.296093839	0.170377101	0.156232563	0.132669983
OTU_425	0	0	0	0	0	0.011958862	0	0	0.023153508	0	0	0.012482836	0.01218472	0	0	0	0.011879306	0.011896265	0.011235955	0.011904762	0	0	0.021401819	0	0	0	0.01108156	0	0	0	0	0	0	0	0.0113199	0	0	0	0	0
OTU_426	0	0	0.011579435	0	0	0.011958862	0.025536261	0	0.011576754	0.06779661	0.119990401	0	0	0	0	0	0.011879306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_427	0	0	0	0	0	0	0	0	0	0	0	0	0.109662483	0	1.004514673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_428	0.144300144	0.108251143	0.312644743	0	0	0	0.076608784	0.46744955	0.127344293	0.214689266	0.155987521	0.561727625	0.280248568	0	0.158013544	0.056249297	0.154430981	0.178443969	0.08988764	0.035714286	0.260741413	0.719085229	1.76565008	0.267827251	0.582072177	0.13229104	0.509751773	1.095860084	0.098749177	0.243632337	0.221542357	0.020701791	0.14159292	1.11451049	0.532035318	0.023872046	1.150210682	0.102226261	0.011159469	0
OTU_429	0	0	0	0	0	0	0	0.045604834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
